"","ENSG00000236698.1","ENSG00000234335.1","ENSG00000026025.8","ENSG00000084207.11","ENSG00000211962.2","ENSG00000216490.1","ENSG00000226948.1","ENSG00000244073.1","ENSG00000002586.12","ENSG00000229807.3","ENSG00000125354.17","ENSG00000072501.11","ENSG00000126012.7","ENSG00000005302.12","ENSG00000198692.5","ENSG00000012817.10","ENSG00000067048.11","ENSG00000129824.9"
"HG00381",1.96630638471316,1.55466257422963,-0.383119097056049,-0.266325359033707,0.347690292373611,-0.212269379636564,2.06651716255476,2.4775810370167,-0.286400206864769,0.5558479959396,-1.33513452493483,-0.205275112546027,0.938081256980475,0.10368225183398,-0.85370310408225,-0.692679023383662,-0.847584150366191,-0.878127805893385
"HG00382",0.553078328462659,-0.432493337850475,-0.788378883078248,-0.835164752637292,-0.286361105020157,-0.783149383057544,-0.744672050574639,-0.945888611207699,-1.18830111601473,-0.799546299974093,-1.41176795150874,0.674962971179795,0.10386090491517,-0.0735472782081103,1.94727347249664,2.42405588219356,0.748697909446236,1.0153494188792
"HG00383",0.838776445555526,-0.694452383311353,-0.867857576579016,-0.853893372487689,-0.289247538087283,-1.77986546598575,-1.0541403741445,-0.592925864727955,-1.69115414883105,0.102898173999201,1.05489191310991,2.29788357096293,1.19554668244494,-0.3440202001506,-0.858790278287332,-0.698101452490394,-0.853848820032762,-0.886520998439551
"HG00384",0.22810295630144,0.314181400249681,-0.398423791591356,-0.838180082977732,2.68248108327569,-0.645507647244048,0.422585741448541,0.172675030615937,-1.2716647303991,0.302750412267339,-0.987001757135057,-0.0270444255261797,1.26640570824945,-0.345200413899747,-0.858107546376432,-0.69719550602693,-0.853481932729524,-0.886435846740469
"HG01334",-0.761939358046886,-0.814187831310316,-0.582684181377954,-0.093009006702671,-0.238087608696501,1.09771619154531,-1.00701812608259,-0.882341198921003,0.354544393682799,-0.799418213434004,-0.780138140535092,0.691409989660893,-0.724520676966203,0.0364525466430465,0.675837716559045,0.183774493740419,1.10771920407403,0.937934289974015
"NA06984",-1.76030673969238,0.822789629360254,0.116283254511893,-0.396009477007408,-0.293790417338402,-0.167421655724734,-1.12572075516071,-0.336174865022364,0.225163408588285,-0.799360667307297,-0.607430801848461,-1.98147626394398,-0.91698368978433,-1.31653890811516,0.733938384725281,0.341655125457854,0.425655937737632,0.756791667769692
"NA06986",-1.35398865195764,-0.340826743861503,1.1907952504614,2.03429654230213,-0.293790417338402,2.21906943645685,-0.235031812199717,-0.712507394328845,2.24293649087894,-0.799705834871851,0.376183040097033,-0.794000312269147,-0.894180826225537,-0.736356697410296,0.542884347971621,1.39795557767218,0.626116631655922,1.27409142064792
"NA06989",0.465205505809343,0.872631435745615,1.02840299111483,0.631678407389752,-0.282243043263158,0.513896677985124,2.21564360971842,1.24954100339204,-0.197046422934285,1.08611196727382,-0.702116032247946,0.624371860161517,-0.333280983524099,0.286205905418772,-0.859932120026016,-0.693372146957629,-0.849636052664878,-0.88589324934761
"NA06994",-1.07747720566572,-0.544732529622369,-0.463642799619191,1.47069981285242,-0.293206481407677,0.71021594020788,-0.0215280073272461,-0.159902617924347,0.217889920334302,-0.799541495363894,-0.565205986816258,-1.13783977702022,0.100929624507049,-1.12923316924848,0.691488067775955,3.02266456250311,0.561567913970793,1.11485737633115
"NA07037",-0.402162549149733,0.478403345532749,1.87049855833099,3.19065902367401,-0.292950496373379,1.03126066513741,1.77224384182288,1.14245774646828,0.0629978542805352,1.36628385700689,0.95897295755422,-0.174169803920282,-0.281015251895661,1.32681460408272,-0.857069300990538,-0.694317842443256,-0.854107664082541,-0.887176764397999
"NA07048",-0.986735949577203,-1.12989997528098,-0.151379418508335,0.288187070037246,-0.290047371604391,1.76564208139083,-0.966123241799873,-1.0876146426438,0.946010153312135,-0.798785424431603,-0.305995208616782,-0.726720616948069,-0.53066545464567,-0.495694122555121,0.845230988147565,0.895941989846428,1.16097165479103,1.54833066461641
"NA07051",-1.15422828079649,-0.440102291800436,-1.05996623709311,-1.28615876327711,-0.212332039088485,-0.702038197457052,-0.157218677020187,-0.536487216650901,-0.64041204409774,-0.798773522101791,-1.40475383872121,-0.871560440292108,-1.16650258654446,-0.138765185837674,1.21275342537656,-0.0842341162980406,0.77578734151904,1.18554295177654
"NA07056",-0.964573812502285,2.87157169048699,0.957255577590887,3.14267038641686,-0.293034912603289,1.21148294412545,1.77953948173039,2.4384503087772,-0.925764560016451,1.50936809702923,1.19202486735929,-1.47920157531971,-0.651730492334995,-0.502851560217342,-0.859932120026016,-0.69682368704878,-0.856038190130532,-0.886677843954239
"NA07347",-0.802539810102681,-1.08793090982334,1.65854824048915,-1.24236161081176,-0.293790417338402,0.648529783316619,-1.04013419602546,-1.13976709417066,0.53085225166986,-0.799621972584734,0.023038528461785,-0.682766289119439,-0.775980729681156,-1.12011789321381,0.532866991391236,0.330011146277988,1.33208320348437,0.374914314252836
"NA07357",-0.776470795500791,-0.245937118841481,-1.55368454185886,-0.428795098860973,-0.25576480505484,-0.701527861981396,-0.108497935045173,0.0280186921714844,0.918458509614406,-0.799723415377354,-0.766677453934605,-0.94964174182016,-0.865115536222796,-0.126475884888794,0.948607826199152,0.0815068845521218,1.14758348653252,1.58945685541836
"NA10847",0.87094222304875,2.85638845880949,-0.878227417490835,0.721121690177315,-0.237744744722182,-0.00520154542420737,1.42997356069467,2.28218810471539,1.09203482600807,1.28588896971406,0.827001834843779,-0.242612058534469,0.173647522217001,-0.693833795026969,-0.859932120026016,-0.696874201431112,-0.849787313219722,-0.886065020878518
"NA10851",-0.170040350386627,0.921170406916888,-0.860452190244892,0.914026539982852,-0.288239879200267,1.20499642071078,0.533622754253609,0.701831760704402,0.1561732672366,-0.799792536246814,-0.997226137938002,-0.615292960722381,-1.26621187163658,-1.35992821903547,2.20473368413209,-0.0407652481443184,0.451776198838975,1.89329402251479
"NA11829",-1.21894572115545,0.268819328349264,-1.26779956003865,1.25603361436323,-0.290434290726249,0.531606311274462,0.401367719393522,0.291457662780628,0.656899744338355,-0.797313357383911,-0.982777709131123,-1.21258480727845,-0.945601532894743,-0.0382763377399356,0.728775909206497,0.440911746217305,0.571404447620895,1.95330211321062
"NA11830",1.25701008600811,1.13675588745348,-0.0305194070334246,-0.556782904626089,-0.293790417338402,0.95826937792708,1.32696724017898,1.74729730352474,-0.810467201041094,1.09229233392557,-0.766087264206482,0.192506951237812,-0.368054195233055,2.07769957910603,-0.859932120026016,-0.697344564860041,-0.856204622716713,-0.888167631654991
"NA11831",-1.5501139038117,-1.30969835583515,1.88483068679701,1.20004714317344,-0.292266957500394,0.30024949783373,-0.641245770131438,-1.03109112441926,0.551757144156982,-0.799629179500033,-0.362805415423616,-0.882307646636872,-0.320941423060942,-0.445623822130072,0.361624502086829,0.267556323309049,2.26054761486872,0.260301717765424
"NA11843",-1.08570001051425,0.526771412464911,-0.0880019566938787,0.0595072432523401,-0.293790417338402,0.0888524160606002,0.493844659556409,0.167714954930628,0.937430077662643,-0.797915025615703,-0.678157885666149,-1.38412887626985,-1.06023898225042,-1.57118533206487,1.35923684273568,-0.0872509014592844,0.52873885646738,1.84821953338988
"NA11892",-1.29764599765541,0.21651303329847,-0.22674497850061,-0.300032774274563,-0.293790417338402,-0.666245882302769,0.480728874889267,1.00097616138511,1.39717938413511,1.96699345986779,1.22882387431347,-1.62535764707807,-0.658831081055777,0.131006266648854,-0.859932120026016,-0.698101452490394,-0.856691966753596,-0.888167631654991
"NA11893",-1.01870850189122,-0.565293981476653,0.913737736951831,-0.313033287516436,-0.291230293360962,-0.310152678469713,-0.0908801995565472,-0.536490774082233,0.00297071024245534,-0.799724398138531,0.433240711678679,-0.394429900567475,0.34520085679377,-0.735263354128418,0.557115383518143,0.300022165265284,1.57399618580775,0.579382384785902
"NA11894",0.276383261751906,1.09619740118676,-0.67392684467703,1.812314400106,-0.293790417338402,1.01964918280625,0.974945264117981,0.902643677332801,-0.498170556508668,0.7777725042682,-0.322555238047056,-0.660394631099445,-0.514022077294859,1.04291847284546,-0.859932120026016,-0.694736035280596,-0.856207381267865,-0.886710876940952
"NA11920",1.62599503517057,1.16641396512172,-1.01087540652306,0.36812138219169,-0.287460841901873,0.612116097353065,1.4648669872969,1.12689042696086,-0.80035240368894,-0.00552364252215415,-0.76561413865327,1.32614035397611,-0.464644619931517,-0.331521185474569,-0.857481404543708,-0.698101452490394,-0.854802359214361,-0.884498278553164
"NA11930",-0.785546729064536,-0.611873746080731,-0.836711622488987,-1.63756445446994,-0.293790417338402,-1.12151436397527,-0.46687566403473,-0.348075997440251,0.896127145406286,-0.799723415377354,-0.594520719079698,0.0845403435882687,-0.266958648296608,-1.49103718474361,-0.859932120026016,0.722699189167633,1.28006658368353,0.687879963710781
"NA11931",-1.35588869955319,3.24100008948111,-1.33500483237959,0.75938465163019,-0.292079928349199,1.31875287363328,-0.0638577138593726,1.92648003765655,0.512996568946631,0.875016285964912,1.10506502574679,-1.74594958778379,-0.728889918092715,-1.3089968677234,-0.859338836948363,-0.6942491097591,-0.856691966753596,-0.888167631654991
"NA11992",-0.941776066285235,-0.33533365869792,0.305816117525872,3.02277426842594,-0.293790417338402,0.538635576404689,-0.0617437032091189,0.114115645260728,2.20607534875807,-0.79912720692988,-0.699707008178348,0.198672776179794,-0.929512202769503,-1.38538585821656,1.16883633011064,-0.0190697349849919,0.384563640257904,1.11713359380446
"NA11993",1.34438063619267,0.927470952688442,-0.449985070928832,1.32330525443219,-0.290937367675001,-0.26686572950755,0.99451529873285,0.672757382635082,-0.795410842610064,0.273644083679235,-0.273892105084031,0.0427022845252018,-0.420227051893045,0.664461350506013,-0.859932120026016,-0.698101452490394,-0.852480578661287,-0.88353983256091
"NA11994",0.321432977802629,-0.392090275366421,1.2712114217683,1.10973736643351,-0.292762372684357,-0.343763475892964,-0.404336917350429,-0.328848589297013,1.49406311772473,-0.799697535999689,1.69381738362087,-0.459192365900825,-1.04680322265227,-1.12873069821974,0.379003588917702,0.188803573148663,0.581954986260882,0.728363968782154
"NA11995",1.17906406569014,0.147564318746037,2.26052391028742,1.66751213543314,-0.293790417338402,-1.25628513302356,0.973426645897041,0.313099042184646,0.128606954148833,-0.125062999457915,1.28172947224827,-0.136061749395476,-0.720637313753445,-0.44631266283969,-0.859932120026016,-0.698101452490394,-0.856321401382155,-0.887204658920112
"NA12004",0.815766264638528,1.17794628595213,-0.435971171184441,-0.115839995121073,-0.22426523774776,-2.15893883889303,0.657912271468847,0.877343225701916,-0.333070112511121,-0.185977594697181,-0.67210124351718,-0.296378523747633,-0.0331104580354573,0.58393587155159,-0.857104441603599,-0.698101452490394,-0.856581624707509,-0.885889456671358
"NA12006",2.49040369396388,0.347469954562505,1.90947179734519,1.74931976699778,-0.293092649473666,-1.40202528867286,1.45736063237325,0.441784546767774,-0.557925052228444,-0.0422098988739663,-0.483188454953576,1.07272106859077,0.297038551726974,1.18318901999153,-0.858835459075553,-0.696923887708816,-0.852037831201365,-0.886798842561125
"NA12043",0.334867212630737,-0.259721226865823,1.09725313072039,1.64412047445732,-0.293048320691671,-0.391383063766587,-0.734826758971891,-0.827360589485461,1.27752015790792,-0.799775064936998,-0.147391245201577,-0.197812820957804,-0.251644343770144,-0.822680684382576,1.39875086482222,1.3604225634948,0.566400435830864,1.20215878878192
"NA12044",0.235775464879357,3.88126619492337,-0.642359579599447,-0.523885703705884,-0.2923542468921,-1.45090482612963,3.0465752442081,3.53415288045453,-0.301332128400988,0.204484231359327,1.02604818950683,0.223582587211442,-0.338537340728549,-1.45487036866364,-0.855529046846629,-0.697496108007037,-0.848383210683269,-0.887130395872206
"NA12045",-0.958163482434167,-0.586077423076303,-0.330832884128513,-1.19589685281321,0.0920463434255967,-0.218720607882969,-0.513605394124722,-0.470649834995557,-0.0199246667205979,-0.798745131223339,-1.01404781532522,0.118994477298186,-0.663505482792905,-0.898367822730494,0.521222670063284,0.252618972022056,0.701458640482429,0.512280276676882
"NA12058",-0.771149758255811,0.363936206469843,-0.633884001238959,-0.823425670966527,-0.293790417338402,-1.68501340663919,0.723303021394798,0.598590529618855,-0.10094977799639,3.65815892232933,2.05842063628313,0.203857881927524,-0.260649098100198,-0.504451201420789,-0.859932120026016,-0.697570637423593,-0.852012084723944,-0.886403425475732
"NA12144",0.434004159254447,0.153553707343123,0.534547103422482,0.286182485941764,-0.293105236658676,-0.345894374574849,-0.714017916076113,-0.45435019283829,-0.105907525988411,-0.797175552427737,-0.981585263385601,0.625858536116186,-0.978147575409577,-0.483541441680315,1.63371150029505,-0.0242909346670238,0.871717796869745,0.897477812391569
"NA12154",0.142826243877543,-0.684348289392204,0.246697010978918,0.3977237333234,-0.293790417338402,-0.768717176193577,-0.594108330986969,-0.765053704324568,0.0930964075935924,-0.799724507334217,-0.755043010800588,-0.269218917015906,-0.973948986318688,-0.660018604591788,1.47184242724597,-0.068206151215451,0.952581965344365,1.08906277341782
"NA12155",1.07998926751588,1.78479163398357,2.44273667327198,2.11978081030057,-0.288878542022343,-0.306815589393361,-0.382181948525989,0.893047760417841,-0.289187896813145,-0.796547677231221,-0.604291449743703,-0.0482462962993449,-1.11407123551416,-0.943031488963603,2.09887737918751,-0.18961208647059,0.739707331482799,0.937539729299389
"NA12249",-0.337511212141555,-0.390731710509144,-0.186434104382472,0.288227176422107,-0.289940517349026,-0.600454558207262,-0.120679223117499,-0.0289683085351236,3.7365611385865,-0.155858694509548,4.18214512844092,-0.127678083917231,-0.763572542394022,-1.87288837833506,-0.852315734423736,-0.694663990177926,-0.853220330128594,-0.884868492693139
"NA12272",-0.596130119835968,0.206555074888126,-1.46517154396988,-1.65375158743933,-0.289058319860434,0.550915908454742,-0.266579280359674,0.581698829247101,0.633172258871387,-0.798791757781411,-1.08174604884521,-0.985144689656746,-1.13894983174217,0.862472822068016,1.52419235690335,1.17093483432077,1.18236100066641,1.47199106528972
"NA12273",-0.185363333092201,0.194028599145064,0.214720186963644,0.359231569190442,-0.288330178570998,-1.48433638438877,-0.994648174565587,0.180755481783603,-0.219164322225291,0.464093918178475,1.0112532253395,2.2905901852406,-0.435174431667314,-0.590038511523061,-0.859932120026016,-0.698101452490394,-0.855755438637435,-0.888167631654991
"NA12275",0.279515543604335,0.24585066551838,0.697841080766318,-1.39043724262705,-0.290249724285164,-1.12682948974142,0.863155067638958,0.577773457874833,-0.519180158090203,1.17816109177946,0.861606047285343,-0.151715595060431,1.54660491293657,1.11604962947141,-0.859932120026016,-0.697126773342773,-0.848234708679577,-0.88733226412434
"NA12282",-1.04595381714548,0.0988538241173959,-0.923501182265704,-1.25816083090598,-0.281987468680544,-0.165123576014521,-0.171738411736697,0.276851357937239,0.623186956824401,-0.799835450151549,-0.502434821417524,-2.03058678570546,-0.205026599754983,-1.18521984599058,0.594401855833891,0.150984862874481,0.599960049631076,1.46164060710862
"NA12283",-0.0850133617323509,0.293737290255221,-1.40837749654491,1.87156084241558,-0.292942971425818,-0.258556166690059,1.86995582504944,0.943238542667518,-0.986956655960013,0.180991980593563,-0.912660290455828,0.517733674322031,1.22988708765069,-1.37727169734653,-0.854497647034708,-0.695587326838586,-0.848197468239023,-0.884244658621847
"NA12286",-0.787706105190074,-0.20593592900664,-0.341853033113768,0.506100333721976,-0.0618827525247484,0.722536968466181,-0.0312689214917685,-0.0169528301101467,2.43564573861126,-0.799321356860211,-0.110268988708354,-1.30204214712493,-0.127702469619719,-0.934702256716463,1.11599899558639,1.27484374688255,0.855739349079344,2.40659972026625
"NA12287",1.26413116834361,0.625447866739571,2.55976199087692,0.796804480487263,-0.287371500251741,1.92891325919327,0.0861209040323297,0.889819137382107,0.508779878072078,0.697557025488048,0.792502408598564,1.34523090142573,-0.273888584981768,4.68976594627302,-0.859932120026016,-0.692317969765682,-0.853336189276985,-0.888167631654991
"NA12340",-0.656910173429133,0.104893369393352,0.596348195634375,-0.373508079755841,-0.293147649999474,0.538298325419669,1.31290421800907,0.684859255820971,1.86896467221375,-0.799486351542287,-1.16542872862806,-1.15039245012057,-1.07654746070022,-0.28664780551431,1.15718379409392,0.208168799883685,0.192998354288301,0.962826725316901
"NA12341",-0.0185772342530649,0.206003351420563,-1.27894898157239,-0.46817760840124,-0.293790417338402,0.780466262429346,0.0128018791155445,0.321312642925012,-1.16260236803119,1.46817653585428,-0.964415568812933,-0.224483209348256,-0.596824458032096,-0.60660513058939,-0.859932120026016,-0.695387753623143,-0.852466785905526,-0.887342663397935
"NA12342",-0.973644096206989,-1.13582124986973,2.07962897180845,0.0349035689596807,-0.293790417338402,-1.52704240753875,-0.619004555160858,-0.968294838348028,0.149465309260659,-0.796480521884116,-0.947028892722571,-0.570839904087055,-1.07551805834057,-1.01995624445314,1.37943950064459,0.0175159274975091,1.54012531548586,2.25972221517921
"NA12347",-1.92951549808838,-1.36468400828678,-0.446942045503489,0.747706913941158,-0.226754764035356,1.09682640160942,-1.27569937305241,-1.19971387774522,1.593992520191,-0.799279316520966,-1.65004689315269,-1.47750528870716,-1.05650476800177,-1.37377162116311,0.345850017795211,-0.352896100888304,0.554014081399109,1.29286125307577
"NA12348",0.987238356566416,0.531495118943368,0.528418577305866,0.41053849927571,-0.293790417338402,1.54783283470699,0.713820355633772,0.719537096442157,0.763159747367844,0.0978138044513482,1.25265797097393,-0.485241150271336,0.248960428897589,2.10475111915132,-0.857485055516494,-0.696787250445131,-0.854452023218036,-0.884794474334023
"NA12383",-0.590298900319571,0.879775976002342,-0.963391416941995,1.38969234859145,0.177320280540566,-0.593375553266954,0.50221592611605,1.10105991806156,-0.707461779236039,0.636130630066857,0.814061692196468,-0.731231240488116,-0.417005708775582,-1.02535407679156,-0.859932120026016,-0.698101452490394,-0.857144369142551,-0.888167631654991
"NA12399",-1.95707890040666,-1.00640711089462,1.75533552091312,0.225605589871245,-0.293790417338402,-0.575315731617752,-1.72948102078945,-1.58798413019186,0.0386431259291565,-0.795326541870764,-2.77543540031189,-1.69813553266855,-0.997881904912296,-0.706957358613054,0.121723187691941,-0.232888834350524,2.15569278678223,0.306404756221056
"NA12400",-0.304628467536005,2.42145512760284,-0.524718370638531,1.42703539536752,-0.245964450168776,0.197696685920843,3.25779499631264,3.1731376340533,1.3950917781803,1.10802240932711,-0.708509683739516,-0.948402337966447,-0.555578821797824,-1.47272818137123,-0.856968442867337,-0.694184517598085,-0.849510538587454,-0.88314355906475
"NA12413",-0.716974954867685,-0.172349221102759,-0.145830604222769,0.238318987140027,-0.293790417338402,1.63776643071225,-0.379075127125291,-0.145890404113347,-0.38535839454227,-0.798758453097074,-0.913660310640782,-0.937315417796833,-1.05477171194028,-1.26294824897467,0.282316702124059,0.750838184440503,-0.236774720048792,0.251024097586119
"NA12489",0.622314526082753,1.88518177478626,-0.739047974918156,-0.0110881624100863,-0.292429633184938,-0.971625079168366,0.0931592756061822,1.34370417792362,0.00767351435242633,0.00241106202650641,0.108039185736486,0.0301659694253707,-0.831627476170842,-1.8697698433669,-0.859932120026016,-0.698101452490394,-0.857538841957311,-0.888167631654991
"NA12546",-0.671282849843981,-0.596715283133543,-0.243086119890534,3.10241329630081,-0.293790417338402,1.54620297668777,-1.11390846338408,-0.664010457597522,1.54268911065658,-0.799739030360502,0.896655442294427,-0.501236231435611,-0.736760042266354,-0.552590069033924,1.09787921765164,0.811470349122344,0.880041724971409,0.946083405451691
"NA12716",-1.46863333167757,-0.869833880033728,1.15550904920498,1.19965114367485,-0.293509668385767,1.11862989760071,-1.32490230938993,-1.06330010769627,2.80988413550233,-0.797692048024175,2.3120690668154,-1.32744726319572,-1.04172438016584,-1.58494454255022,0.506467263550436,-0.204297693950551,0.542418511630976,1.70159148852473
"NA12717",0.0720159955285786,2.43180597999766,-0.420186825128336,-0.340607693196105,-0.274205304730309,-2.7226446283433,0.255870470856612,1.36735601423451,-0.264538263137886,0.444553131714676,-1.19451441308453,0.484736543914668,0.380357006180516,-1.03600087533729,-0.857637940001889,-0.68886146104676,-0.850977168283356,-0.885470794150871
"NA12718",-0.593713675124057,-1.22082536501555,2.79575356106471,1.61473719730565,-0.293159279463886,0.143065794515078,-0.63486208521237,-0.706541581985623,-1.76209734242202,0.0937877594956044,-1.2058827627866,-1.18484125796985,-0.666214412291342,1.17578857463452,-0.859932120026016,-0.698101452490394,-0.856008305826383,-0.88634445547723
"NA12749",-0.349915477666457,-0.895727420304607,0.923589144578308,0.318982647380879,-0.291020963001541,-0.187639758072481,-0.612818354315052,-0.409434064844537,-0.682631054469958,1.95548194141703,-1.26669601398326,0.285442838916808,0.68207666784239,3.20736964118442,-0.859932120026016,-0.698101452490394,-0.852110473048372,-0.888167631654991
"NA12750",-1.12179752491423,-0.385188159057563,0.230575465034987,-0.255846647054205,-0.120967956686651,0.167207564002507,0.0130464065412461,-0.314989853237752,0.117826469993546,-0.799722760203236,0.0635725811702726,0.0307301302341661,-0.783312819554818,-0.110721715170532,0.296949801048591,0.337464087933545,1.02991380906864,1.64209540912294
"NA12751",0.748112027549964,0.389606208949712,-1.38583740068241,-0.932934480327553,-0.293790417338402,-0.899615525179233,0.791767270346802,0.505620110992335,-1.64168289552836,0.311050813169587,0.662631243600813,1.03113636832653,1.15558711289199,0.548809970321718,-0.857871145888567,-0.695888756923322,-0.854740291813437,-0.886031131481038
"NA12761",-0.308243812336454,-0.0142875686558887,1.13514425777194,0.568111094313585,-0.286503121303215,0.420389351988884,0.908884146419766,0.521714438541317,-1.27337700230533,1.6594729645098,-0.00655267000858788,0.279133215737655,1.5672345937361,0.947208648515341,-0.859932120026016,-0.691437694545698,-0.856814262521342,-0.888167631654991
"NA12763",0.589493364940752,1.0727736129365,-0.928112434801921,0.293478825713125,-0.266959053863636,-0.489993870124963,1.57950036638899,1.26162102378546,-1.09621983721913,1.57971818233036,0.219841611765823,0.0303078655694574,2.69182190072891,-0.422968616569279,-0.859932120026016,-0.698101452490394,-0.856312206211647,-0.886677109887868
"NA12775",-1.4997160311926,0.246114142887008,0.643236776003499,-1.60605202654882,-0.289205945649856,-0.814116308606054,0.468817106023626,0.383086929795105,3.83319802175065,-0.799445403159905,-0.442454567559526,-1.04614063026462,0.296840448961762,-1.40446598049443,0.540685093239918,-0.0377352133090203,1.61779278293365,0.945661806665719
"NA12777",-1.68923998774295,0.882842964032465,0.575408896849509,3.09481579106919,-0.274422570488976,1.20657729255341,0.617748029253705,0.668740534457143,1.65771635051881,-0.787957034194653,0.0509402347441563,-1.95855528144125,-1.05325597415472,-0.0670878657983027,1.66115494998092,-0.0357154661203643,0.458679013338747,1.96612882195124
"NA12778",-0.167405256129823,-0.196038963594674,1.26307606525132,0.647338194492205,-0.291425941997544,0.291617505489778,-0.476895408069441,-0.15787742308767,-0.383522191582261,0.523134497048592,1.20809568285065,-0.190518674398232,-0.587466504314643,0.0830625705701109,-0.859932120026016,-0.698101452490394,-0.857538841957311,-0.888167631654991
"NA12812",-1.42793796198988,-1.09571788902237,0.047679152464517,-0.504287240897467,-0.246818326491093,-0.656193416443142,-1.42180573499643,-1.17577846333675,-0.857239792417717,-0.79776728385207,-0.598820128469288,-1.27944680295823,-0.56748283068481,-1.18229380373184,0.945440150936079,0.731744576023594,1.39515839509572,1.30809361965985
"NA12814",-1.35021511110404,-1.31469389912871,0.339485740380556,0.359004245220851,-0.293299653940204,0.393184187986132,-1.03862684860771,-1.16212961572606,0.415212438313257,-0.799554817237628,0.443835760420629,0.108564159661262,-0.789611846971553,-0.521937805523743,0.269045416048542,2.32009065851706,1.44426750198217,0.536517680127691
"NA12815",-1.01708303744507,-0.0487541857038849,0.995220154954073,1.79301154830942,-0.293790417338402,-1.03056976864844,1.29233598225962,1.00741968593573,0.290187250378144,0.294692316593102,1.83478826461733,0.369534754591164,1.59812718730526,-1.59617800376697,-0.858948182860307,-0.692751068486333,-0.85416421438116,-0.888167631654991
"NA12827",-0.82701951935629,-0.567667445058212,-0.467668296412999,1.63512349327494,-0.293790417338402,1.9359769402527,-0.826428986800354,-0.5148814115602,0.772321540208523,-0.799528064294473,-0.157142712140596,-0.45654541316475,-0.710515772241213,-1.20903039049712,0.635642788048,1.17315167041099,0.812311018532255,1.36552379160373
"NA12829",-0.715651192894338,-0.918361395667234,2.06217012653343,0.748434546683204,-0.29218883486299,-0.394435907413106,-1.08304900425355,-0.982114950867116,1.94446903442466,-0.799479253822674,0.738196274350541,-0.656323391061866,0.559948829405747,-1.05387705713046,0.78658632503628,0.0322860016495665,1.18075552389585,0.521145351555461
"NA12830",-0.232887687402959,-0.460352276871124,-0.302608909350248,0.313003447030881,-0.292728578828947,-0.142612166968641,-0.454272455895211,-0.0283549057326473,-1.19376672840671,-0.392369235033792,0.450872523961711,-0.0422626918748366,-0.370433258464245,-0.746679740822498,-0.859932120026016,-0.69010527419861,-0.848171262003077,-0.888167631654991
"NA12842",-1.58614418488909,-0.869235405587712,1.13487345696583,0.364319607302483,-0.293123022898366,1.87222092899192,-0.777954242355806,-0.814406965597873,0.383773912096326,-0.797876370342735,-0.755894001728513,-0.8467643744269,0.157390285129098,0.10607291178564,0.547404708651745,1.20338162987055,0.439415590884641,1.02040163068034
"NA12843",0.0690955833901946,1.84888134286825,1.32130705260156,2.42373305167741,-0.293790417338402,2.2951466015815,2.50110218228692,2.61690224487259,1.60042479480242,1.53306530809828,-1.0184367692826,-0.722831217009346,-0.374473548347829,3.10747472685409,-0.857407928716399,-0.698101452490394,-0.844546985547656,-0.886419452591507
"NA12872",-0.557442710051515,-0.59592144532724,0.992320924253113,-0.013862200976839,-0.130364700748996,0.412543650582074,-0.427652288868379,-0.567398753900794,-0.249966500419166,-0.797551185588783,-0.741396884385957,-0.00491737667682377,-0.725281519688024,-0.0892448099124706,0.262713716495181,-0.0432437652971053,0.93444035369214,0.785418298743878
"NA12873",0.61008992607536,-1.23938581307025,-0.985928574792029,-0.677667142652987,-0.293790417338402,-1.04775587787612,-0.578893726752132,-0.93026742202583,1.46628637476606,0.0562818803220454,1.47509768520492,1.14728273707568,-0.339128446439067,-1.39971451035519,-0.859932120026016,-0.696629910565736,-0.846900489438979,-0.88517337492606
"NA12874",-0.910493926746051,-0.0502567188060643,1.72692636740632,-0.42886836857018,-0.279790457627224,0.941909376605727,-0.55238724782703,-0.121496589267563,2.04949782037297,-0.799772225849152,0.56507423635351,-1.16133366995993,-1.03618756800741,-0.80337324467053,1.38239405037131,-0.155665593438784,0.361817546974186,1.21247866086421
"NA12889",-0.794822102652435,0.534320302243881,-0.907900587903514,-0.037968915502703,-0.293790417338402,0.535457127177156,-0.103410882527721,0.677857214551279,1.82819843729639,-0.799459052620699,-0.227211653969499,-1.04135039904118,-1.01258954831481,-0.422595494518236,1.09730099483673,0.0865492136344204,0.999334350029815,1.98953501758084
"NA12890",-0.218414443497178,0.382311508265506,-0.465395030253618,-1.40861082605152,-0.109308529301364,1.31864975145127,1.18985791938903,0.677251943020418,0.467843680566687,0.17271953378702,-1.2475874572442,-0.506879741616651,0.29725632751506,0.76674730747729,-0.859932120026016,-0.694408105847751,-0.854633168077028,-0.887205270642089
"NA20502",2.61752552239034,0.293554311260087,-0.440945813891033,0.727433830699808,-0.291901929135077,1.59248976374126,0.0609056671247096,0.269499163783615,-0.0841533264021563,0.641651454773054,-0.0991089412632625,1.15860361469466,3.44721336516522,2.61098513161077,-0.856713787515544,-0.69650403866222,-0.851476466041899,-0.887613533888981
"NA20503",0.769103513831551,-0.754282799410811,-0.832544177721488,-1.61319945809289,-0.293790417338402,-0.648068242618577,0.2548899109792,-0.185934884000606,-1.10811266581218,0.023648421869133,0.274583190874229,0.889454019502385,0.234282066273309,0.391774188371383,-0.859932120026016,-0.694198595376768,-0.854503056414351,-0.885664954706106
